,property_type,society,sector,price,price_per_sqft,area,areaWithType,bedRoom,bathroom,balcony,floorNum,facing,agePossession,super_built_up_area,built_up_area,carpet_area,study room,servant room,store room,pooja room,others,furnishing_type,luxury_score,area_room_ratio
471,flat,dlf regal gardens,sector 90,1.65,7449.0,2215.0,Super Built up area 2215(205.78 sq.m.)Built Up area: 1900 sq.ft. (176.52 sq.m.)Carpet area: 1700 sq.ft. (157.94 sq.m.),4.0,4.0,3+,8.0,East,Relatively New,2215.0,1900.0,1700.0,0.0,0.0,0.0,0.0,1.0,0.0,79.0,553.75
472,flat,prime habitat,sector 99a,0.27,5433.0,497.0,Carpet area: 497 (46.17 sq.m.),2.0,2.0,1,4.0,North-East,New Property,,,497.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,248.5
473,flat,emaar mgf emerald floors premier,sector 65,2.8,16970.0,1650.0,Super Built up area 1975(183.48 sq.m.)Built Up area: 1800 sq.ft. (167.23 sq.m.)Carpet area: 1650 sq.ft. (153.29 sq.m.),4.0,4.0,3,2.0,North,Relatively New,1975.0,1800.0,1650.0,1.0,0.0,0.0,0.0,0.0,1.0,89.0,412.5
474,flat,parsvnath green ville,sector 48,2.0,7764.0,2576.0,Super Built up area 2125(197.42 sq.m.),3.0,3.0,0,15.0,,Relatively New,2125.0,,,0.0,1.0,0.0,0.0,0.0,0.0,74.0,858.6666666666666
475,flat,godrej oasis,sector 88a,1.4,7568.0,1850.0,Super Built up area 1850(171.87 sq.m.),3.0,3.0,3+,4.0,East,Relatively New,1850.0,,,0.0,0.0,0.0,0.0,0.0,1.0,38.0,616.6666666666666
476,flat,godrej habitat,sector 3,1.25,8657.0,1444.0,Super Built up area 1444(134.15 sq.m.)Carpet area: 913 sq.ft. (84.82 sq.m.),2.0,2.0,3,14.0,,Under Construction,1444.0,,913.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,722.0
477,flat,vasant appartments,sector 14,1.7,7391.0,2300.0,Carpet area: 2300 (213.68 sq.m.),5.0,5.0,2,2.0,North-West,Old Property,,,2300.0,1.0,0.0,1.0,1.0,0.0,2.0,71.0,460.0
478,house,independent,sector 57,3.49,20197.0,1728.0,Plot area 192(160.54 sq.m.),4.0,4.0,2,3.0,South-East,Moderately Old,,1728.0,,1.0,1.0,0.0,1.0,0.0,1.0,49.0,432.0
479,flat,mvn athens,sohna road,0.25,5187.0,482.0,Carpet area: 481.73 (44.75 sq.m.),2.0,2.0,1,3.0,East,Relatively New,,,481.684525,0.0,0.0,0.0,0.0,0.0,0.0,51.0,241.0
480,house,unitech espace,sector 50,11.5,35494.0,3240.0,Built Up area: 3240 (301.01 sq.m.),5.0,6.0,0,1.0,North-West,Undefined,,3240.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,648.0
481,house,independent,sector 4,1.1,6111.0,1800.0,Plot area 200(167.23 sq.m.),4.0,4.0,3+,2.0,West,Old Property,,1800.0,,0.0,0.0,0.0,0.0,0.0,0.0,7.0,450.0
482,flat,experion windchants,sector 112,5.6,11530.0,4857.0,Super Built up area 4857(451.23 sq.m.)Built Up area: 3662.34 sq.ft. (340.24 sq.m.),4.0,6.0,3+,15.0,North-East,Moderately Old,4857.0,3662.34,,0.0,1.0,0.0,0.0,0.0,1.0,157.0,1214.25
483,flat,eldeco accolade,sohna road,0.95,6177.0,1538.0,Super Built up area 1457(135.36 sq.m.)Built Up area: 1050 sq.ft. (97.55 sq.m.)Carpet area: 849 sq.ft. (78.87 sq.m.),2.0,2.0,3+,8.0,South,Under Construction,1457.0,1050.0,849.0,1.0,0.0,0.0,0.0,1.0,0.0,72.0,769.0
484,flat,ansal heights 86,sector 86,0.78,5735.0,1360.0,Super Built up area 1360(126.35 sq.m.),2.0,2.0,1,8.0,East,New Property,1360.0,,,0.0,0.0,0.0,0.0,0.0,0.0,67.0,680.0
485,flat,m3m woodshire,sector 107,0.8,5857.0,1366.0,Super Built up area 1366(126.91 sq.m.),2.0,2.0,3+,14.0,,New Property,1366.0,,,0.0,0.0,0.0,0.0,0.0,0.0,67.0,683.0
486,flat,belgravia resort residences,sector 48,3.45,18459.0,1869.0,Built Up area: 1869 (173.64 sq.m.),3.0,3.0,3,14.0,West,Undefined,,1869.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,623.0
487,flat,vatika sovereign park,sector 99,3.2,9922.0,3225.0,Built Up area: 3225 (299.61 sq.m.),4.0,4.0,0,5.0,North-East,Under Construction,,3225.0,,0.0,0.0,0.0,0.0,0.0,0.0,23.0,806.25
488,flat,microtek greenburg,sector 86,1.25,8446.0,1480.0,Super Built up area 1480(137.5 sq.m.),2.0,2.0,3,13.0,West,Moderately Old,1480.0,,,1.0,0.0,0.0,0.0,0.0,0.0,6.0,740.0
490,flat,lavanya apartments,sector 81,0.9,5056.0,1780.0,Built Up area: 1780 (165.37 sq.m.),3.0,3.0,0,7.0,,Undefined,,1780.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593.3333333333334
491,flat,pioneer park,sector 61,1.6,11594.0,1380.0,Carpet area: 1380 (128.21 sq.m.),2.0,2.0,2,21.0,,Relatively New,,,1380.0,0.0,1.0,0.0,0.0,0.0,0.0,105.0,690.0
492,flat,avl 36 gurgaon,sector 36a,0.65,8953.0,726.0,Super Built up area 726(67.45 sq.m.),2.0,2.0,2,7.0,,Relatively New,726.0,,,0.0,0.0,0.0,0.0,0.0,0.0,89.0,363.0
493,flat,woodstock floors,sector 50,1.05,10628.0,988.0,Carpet area: 988 (91.79 sq.m.),2.0,2.0,2,2.0,North,Moderately Old,,,988.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,494.0
494,flat,signature global grand iva,sector 103,0.5,6667.0,750.0,Built Up area: 750 (69.68 sq.m.)Carpet area: 605 sq.ft. (56.21 sq.m.),2.0,2.0,0,10.0,North,Undefined,,750.0,605.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.0
495,flat,dlf new town heights,sector 91,1.65,6346.0,2600.0,Super Built up area 2364(219.62 sq.m.),4.0,4.0,3+,11.0,West,Moderately Old,2364.0,,,0.0,1.0,0.0,0.0,0.0,0.0,72.0,650.0
496,house,independent,sector 7,0.53,5889.0,900.0,Built Up area: 900 (83.61 sq.m.),2.0,2.0,0,1.0,,Undefined,,900.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.0
497,flat,bptp freedom park life,sector 57,2.5,11111.0,2250.0,Super Built up area 2250(209.03 sq.m.),3.0,3.0,3,9.0,,Moderately Old,2250.0,,,0.0,0.0,0.0,0.0,0.0,0.0,55.0,750.0
498,flat,shyam apartment,sector 3,0.26,3714.0,700.0,Super Built up area 700(65.03 sq.m.)Carpet area: 530 sq.ft. (49.24 sq.m.),2.0,1.0,2,2.0,,Relatively New,700.0,,530.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0
499,flat,smart world gems,sector 89,1.71,12000.0,1425.0,Built Up area: 1423 (132.2 sq.m.),3.0,2.0,0,3.0,,Undefined,,1423.0,,0.0,0.0,0.0,0.0,0.0,0.0,45.0,475.0
500,flat,bestech park view city,sector 48,4.25,9335.0,4553.0,Super Built up area 4553(422.99 sq.m.),4.0,5.0,3+,14.0,,Moderately Old,4553.0,,,1.0,0.0,0.0,0.0,0.0,1.0,81.0,1138.25
501,house,bhim garh kheri,sector 3,1.5,7576.0,1980.0,Plot area 220(183.95 sq.m.),7.0,2.0,0,1.0,,Undefined,,1980.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282.85714285714283
502,flat,unitech heritage city,mehrauli gurgaon road,4.26,13108.0,3250.0,Built Up area: 3250 (301.93 sq.m.),4.0,4.0,0,9.0,,Undefined,,3250.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,812.5
503,flat,dlf regal gardens,sector 90,1.78,8036.0,2215.0,Super Built up area 2215(205.78 sq.m.)Built Up area: 2000 sq.ft. (185.81 sq.m.)Carpet area: 1650 sq.ft. (153.29 sq.m.),4.0,4.0,3+,8.0,South,Relatively New,2215.0,2000.0,1650.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,553.75
504,flat,tulip violet,sector 69,1.75,8883.0,1970.0,Super Built up area 1970(183.02 sq.m.),4.0,4.0,1,12.0,North-West,Relatively New,1970.0,,,0.0,0.0,0.0,0.0,0.0,0.0,86.0,492.5
505,flat,apna enclave,sector 3,0.8,6154.0,1300.0,Super Built up area 1300(120.77 sq.m.)Built Up area: 1000 sq.ft. (92.9 sq.m.),3.0,3.0,1,0.0,,Old Property,1300.0,1000.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,433.3333333333333
506,flat,dlf regal gardens,sector 90,1.25,6460.0,1935.0,Super Built up area 1703(158.21 sq.m.)Built Up area: 1650 sq.ft. (153.29 sq.m.)Carpet area: 1600 sq.ft. (148.64 sq.m.),3.0,3.0,3,10.0,South,Relatively New,1703.0,1650.0,1600.0,0.0,0.0,0.0,0.0,1.0,1.0,38.0,645.0
507,flat,supertech basera,sector 79,0.36,7643.0,471.0,Built Up area: 546 (50.73 sq.m.)Carpet area: 471 sq.ft. (43.76 sq.m.),2.0,2.0,1,4.0,,New Property,,546.0,471.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,235.5
508,flat,ss the leaf,sector 85,2.1,8721.0,2408.0,Super Built up area 2408(223.71 sq.m.)Carpet area: 1685 sq.ft. (156.54 sq.m.),3.0,4.0,3+,6.0,North,Relatively New,2408.0,,1685.0,0.0,1.0,0.0,0.0,0.0,0.0,156.0,802.6666666666666
509,house,independent,sector 38,3.5,24306.0,1440.0,Carpet area: 160 (133.78 sq.m.),3.0,3.0,2,1.0,East,Relatively New,,,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.0
510,flat,supertech araville,sector 79,1.0,6536.0,1530.0,Carpet area: 1530 (142.14 sq.m.),2.0,2.0,3,4.0,,Relatively New,,,1530.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,765.0
511,flat,dlf the ultima,sector 81,2.2,10476.0,2100.0,Super Built up area 2100(195.1 sq.m.),3.0,4.0,3+,17.0,East,Relatively New,2100.0,,,0.0,1.0,0.0,0.0,0.0,2.0,49.0,700.0
512,flat,sunischit apartments,sector 54,1.69,7953.0,2125.0,Super Built up area 2200(204.39 sq.m.),3.0,3.0,3+,5.0,North,Old Property,2200.0,,,0.0,1.0,0.0,0.0,0.0,1.0,65.0,708.3333333333334
513,house,independent,sector 3,0.6,6000.0,1000.0,Built Up area: 1000 (92.9 sq.m.),1.0,1.0,0,1.0,,Undefined,,1000.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0
514,flat,tata gurgaon gateway,sector 113,6.0,9139.0,6565.0,Carpet area: 6565 (609.91 sq.m.),5.0,6.0,3+,24.0,North,Moderately Old,,,6565.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,1313.0
515,flat,vatika lifestyle homes,sector 83,1.25,6838.0,1828.0,Super Built up area 1827.5(169.78 sq.m.),3.0,2.0,1,6.0,South-West,Relatively New,1827.5,,,1.0,1.0,1.0,1.0,0.0,2.0,174.0,609.3333333333334
516,house,independent,sector 26,15.0,33333.0,4500.0,Built Up area: 4500 (418.06 sq.m.),4.0,4.0,3,3.0,,Moderately Old,,4500.0,,0.0,1.0,1.0,0.0,0.0,1.0,36.0,1125.0
517,flat,smart world orchard,sector 61,1.6,13913.0,1150.0,Carpet area: 1150 (106.84 sq.m.),2.0,2.0,2,4.0,,Under Construction,,,1150.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,575.0
518,flat,supertech araville,sector 79,0.95,6209.0,1530.0,Super Built up area 1530(142.14 sq.m.),2.0,2.0,3,7.0,North-East,New Property,1530.0,,,1.0,0.0,0.0,0.0,0.0,0.0,49.0,765.0
519,flat,signature global park,sohna road,0.9,8036.0,1120.0,Super Built up area 1120(104.05 sq.m.),3.0,2.0,2,2.0,South,Under Construction,1120.0,,,0.0,0.0,0.0,0.0,0.0,0.0,144.0,373.3333333333333
520,house,not applicable,sector 4,0.8,6088.0,1314.0,Plot area 146(13.56 sq.m.),5.0,4.0,3,3.0,,Under Construction,,146.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262.8
521,flat,sukhshanti apartment,sector 56,1.7,7727.0,2200.0,Built Up area: 2200 (204.39 sq.m.)Carpet area: 1610 sq.ft. (149.57 sq.m.),3.0,3.0,3,4.0,South,Moderately Old,,2200.0,1610.0,1.0,0.0,0.0,0.0,0.0,0.0,49.0,733.3333333333334
522,flat,dlf express greens,sector 1a,1.6,6809.0,2350.0,Carpet area: 2350 (218.32 sq.m.),4.0,6.0,3+,4.0,North-East,Relatively New,,,2350.0,1.0,1.0,0.0,1.0,0.0,0.0,49.0,587.5
523,flat,sobha city,sector 108,3.95,16859.0,2343.0,Built Up area: 2343 (217.67 sq.m.)Carpet area: 2300 sq.ft. (213.68 sq.m.),4.0,5.0,3,25.0,,Undefined,,2343.0,2300.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,585.75
524,flat,global hill view,sector 11,0.36,5150.0,699.0,Built Up area: 699 (64.94 sq.m.),2.0,2.0,0,15.0,,Undefined,,699.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349.5
525,flat,paras dews,sector 106,1.2,6818.0,1760.0,Super Built up area 1760(163.51 sq.m.)Built Up area: 1186 sq.ft. (110.18 sq.m.)Carpet area: 1130 sq.ft. (104.98 sq.m.),3.0,4.0,3+,9.0,North-East,Relatively New,1760.0,1186.0,1130.0,0.0,1.0,0.0,0.0,0.0,0.0,174.0,586.6666666666666
526,house,jacob pura,sector 12,0.35,9722.0,360.0,Built Up area: 360 (33.45 sq.m.),2.0,1.0,0,,,Old Property,,360.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0
527,house,ansals florence villa,sector 57,3.3,19820.0,1665.0,Plot area 185(154.68 sq.m.),4.0,3.0,3+,2.0,East,Moderately Old,,1665.0,,1.0,1.0,1.0,1.0,0.0,0.0,151.0,416.25
528,flat,sobha city,sector 108,2.45,14040.0,1745.0,Super Built up area 1745(162.12 sq.m.)Built Up area: 1460 sq.ft. (135.64 sq.m.)Carpet area: 1320 sq.ft. (122.63 sq.m.),3.0,3.0,3,15.0,West,Relatively New,1745.0,1460.0,1320.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,581.6666666666666
529,flat,bestech park view grand spa,sector 81,4.2,10000.0,4200.0,Super Built up area 4200(390.19 sq.m.)Carpet area: 2900 sq.ft. (269.42 sq.m.),4.0,4.0,3+,25.0,South,Relatively New,4200.0,,2900.0,0.0,1.0,0.0,0.0,0.0,1.0,90.0,1050.0
530,flat,ss the leaf,sector 85,2.2,5641.0,3900.0,Super Built up area 3950(366.97 sq.m.)Built Up area: 3920 sq.ft. (364.18 sq.m.)Carpet area: 3900 sq.ft. (362.32 sq.m.),4.0,6.0,3,10.0,North-West,Relatively New,3950.0,3920.0,3900.0,0.0,1.0,0.0,0.0,0.0,0.0,174.0,975.0
531,flat,unitech uniworld city,sector 30,3.55,14992.0,2368.0,Super Built up area 2368(219.99 sq.m.)Built Up area: 2367 sq.ft. (219.9 sq.m.)Carpet area: 2000 sq.ft. (185.81 sq.m.),3.0,5.0,3+,16.0,North,Old Property,2368.0,2367.0,2000.0,0.0,1.0,0.0,0.0,0.0,1.0,141.0,789.3333333333334
532,flat,vatika xpressions,sector 88b,0.92,7360.0,1250.0,Super Built up area 1350(125.42 sq.m.)Built Up area: 1300 sq.ft. (120.77 sq.m.)Carpet area: 1250 sq.ft. (116.13 sq.m.),2.0,2.0,2,3.0,North,Relatively New,1350.0,1300.0,1250.0,0.0,0.0,0.0,1.0,0.0,0.0,174.0,625.0
533,flat,signature global solera,sector 107,0.5,7692.0,650.0,Super Built up area 546(50.73 sq.m.),2.0,2.0,1,11.0,,Relatively New,546.0,,,0.0,0.0,0.0,0.0,0.0,0.0,55.0,325.0
534,flat,ramprastha the atrium,sector 37d,1.0,7782.0,1285.0,Super Built up area 1285(119.38 sq.m.),3.0,3.0,2,4.0,,Relatively New,1285.0,,,0.0,0.0,0.0,0.0,0.0,0.0,13.0,428.3333333333333
535,flat,breez global heights,sohna road,0.4,6689.0,598.0,Super Built up area 950(88.26 sq.m.)Carpet area: 597.53 sq.ft. (55.51 sq.m.),2.0,2.0,2,7.0,,Relatively New,950.0,,597.53,0.0,0.0,0.0,0.0,0.0,0.0,57.0,299.0
536,flat,vatika gurgaon,sector 83,0.78,6265.0,1245.0,Super Built up area 1245(115.66 sq.m.)Built Up area: 850 sq.ft. (78.97 sq.m.)Carpet area: 790 sq.ft. (73.39 sq.m.),2.0,2.0,2,3.0,South-East,Relatively New,1245.0,850.0,790.0,1.0,0.0,0.0,1.0,0.0,1.0,165.0,622.5
537,flat,sunischit apartments,sector 54,1.75,7955.0,2200.0,Super Built up area 2200(204.39 sq.m.)Built Up area: 1900 sq.ft. (176.52 sq.m.)Carpet area: 1700 sq.ft. (157.94 sq.m.),3.0,4.0,3+,5.0,East,Moderately Old,2200.0,1900.0,1700.0,0.0,1.0,0.0,0.0,0.0,1.0,83.0,733.3333333333334
538,flat,umang monsoon breeze,sector 78,1.15,5285.0,2176.0,Super Built up area 2176(202.16 sq.m.),3.0,3.0,3,9.0,,Moderately Old,2176.0,,,0.0,1.0,0.0,0.0,1.0,0.0,22.0,725.3333333333334
539,house,independent,sector 8,1.6,3186.0,5022.0,Plot area 62(51.84 sq.m.),4.0,6.0,1,3.0,,Relatively New,,558.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1255.5
540,flat,uphaar residency 2,sector 105,0.42,5600.0,750.0,Carpet area: 750 (69.68 sq.m.),3.0,2.0,1,0.0,East,Moderately Old,,,750.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,250.0
541,flat,godrej,sector 79,2.03,9046.0,2244.0,Super Built up area 2244(208.47 sq.m.),3.0,4.0,3+,7.0,South-East,Relatively New,2244.0,,,0.0,1.0,0.0,0.0,0.0,0.0,118.0,748.0
542,flat,bptp terra,sector 37d,1.77,8079.0,2191.0,Super Built up area 2191(203.55 sq.m.)Carpet area: 1860 sq.ft. (172.8 sq.m.),4.0,3.0,3,15.0,North,Relatively New,2191.0,,1860.0,1.0,1.0,0.0,1.0,1.0,0.0,49.0,547.75
543,flat,dlf new town heights,sector 90,1.9,5684.0,3343.0,Super Built up area 2727(253.35 sq.m.),4.0,4.0,3+,7.0,North-West,Relatively New,2727.0,,,0.0,1.0,0.0,1.0,0.0,0.0,88.0,835.75
544,flat,ansal heights,sector 92,0.72,4500.0,1600.0,Super Built up area 1935(179.77 sq.m.)Built Up area: 1700 sq.ft. (157.94 sq.m.)Carpet area: 1600 sq.ft. (148.64 sq.m.),3.0,3.0,3,9.0,South-West,Relatively New,1935.0,1700.0,1600.0,0.0,1.0,0.0,0.0,0.0,0.0,49.0,533.3333333333334
545,flat,emaar palm gardens,sector 83,1.8,9474.0,1900.0,Built Up area: 1900 (176.52 sq.m.),3.0,4.0,0,9.0,,Undefined,,1900.0,,0.0,0.0,0.0,0.0,0.0,0.0,55.0,633.3333333333334
546,flat,aipl the peaceful homes,sector 70a,2.5,10638.0,2350.0,Super Built up area 2350(218.32 sq.m.),3.0,4.0,3,8.0,South,Relatively New,2350.0,,,0.0,1.0,1.0,0.0,0.0,1.0,174.0,783.3333333333334
547,flat,aipl the peaceful homes,sector 70a,2.4,11163.0,2150.0,Super Built up area 2150(199.74 sq.m.),3.0,3.0,3,11.0,South-West,Relatively New,2150.0,,,0.0,1.0,0.0,0.0,0.0,0.0,108.0,716.6666666666666
548,flat,ild grand,sector 37c,1.35,7143.0,1890.0,Built Up area: 1820 (169.08 sq.m.),3.0,3.0,0,1.0,,New Property,,1820.0,,0.0,0.0,0.0,0.0,0.0,0.0,60.0,630.0
549,flat,bhagwati sadan,sector 12,1.15,5500.0,2091.0,Built Up area: 2000 (185.81 sq.m.),3.0,4.0,2,2.0,,Old Property,,2000.0,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,697.0
550,flat,ss the leaf,sector 85,1.98,8257.0,2398.0,Super Built up area 2408(223.71 sq.m.)Built Up area: 2399 sq.ft. (222.87 sq.m.)Carpet area: 2398 sq.ft. (222.78 sq.m.),3.0,4.0,3,12.0,West,Relatively New,2408.0,2399.0,2398.0,0.0,0.0,1.0,0.0,0.0,0.0,174.0,799.3333333333334
551,house,independent,sector 23,5.0,16244.0,3078.0,Plot area 342(285.96 sq.m.),4.0,4.0,2,2.0,East,Old Property,,3078.0,,0.0,0.0,0.0,0.0,0.0,0.0,7.0,769.5
552,flat,pareena mi casa,sector 68,1.7,8500.0,2000.0,Super Built up area 1999(185.71 sq.m.),4.0,4.0,3+,23.0,,New Property,1999.0,,,0.0,0.0,0.0,0.0,0.0,0.0,88.0,500.0
553,flat,ats marigold,sector 89,1.85,8605.0,2150.0,Super Built up area 2150(199.74 sq.m.),3.0,3.0,3+,12.0,South-West,New Property,2150.0,,,0.0,1.0,0.0,0.0,0.0,0.0,37.0,716.6666666666666
554,flat,experion the heartsong,sector 108,1.68,8387.0,2003.0,Super Built up area 2003(186.08 sq.m.)Built Up area: 1338.29 sq.ft. (124.33 sq.m.)Carpet area: 986.41 sq.ft. (91.64 sq.m.),3.0,3.0,3+,4.0,East,Relatively New,2003.0,1338.29,986.41,1.0,1.0,0.0,0.0,0.0,1.0,86.0,667.6666666666666
555,flat,ambience creacions,sector 22,1.75,12700.0,1378.0,Super Built up area 1380(128.21 sq.m.),2.0,2.0,2,11.0,,Under Construction,1380.0,,,0.0,0.0,0.0,0.0,0.0,0.0,57.0,689.0
556,flat,pareena coban residences,sector 99a,1.1,7097.0,1550.0,Super Built up area 1550(144 sq.m.)Carpet area: 1200 sq.ft. (111.48 sq.m.),2.0,2.0,3,9.0,North-East,New Property,1550.0,,1200.0,1.0,0.0,0.0,0.0,0.0,0.0,88.0,775.0
557,flat,zara aavaas,sector 104,0.2,6645.0,301.0,Carpet area: 301 (27.96 sq.m.),1.0,2.0,2,3.0,,New Property,,,301.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,301.0
558,flat,central park flower valley,sohna road road,1.65,17442.0,946.0,Carpet area: 946 (87.89 sq.m.),3.0,3.0,0,1.0,,Undefined,,,946.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,315.3333333333333
559,flat,vatika the seven lamps,sector 82,0.81,6193.0,1308.0,Super Built up area 1300(120.77 sq.m.),2.0,2.0,2,15.0,West,Relatively New,1300.0,,,0.0,0.0,0.0,0.0,0.0,1.0,117.0,654.0
560,flat,ramsons kshitij,sector 95,0.28,3651.0,767.0,Super Built up area 767(71.26 sq.m.),2.0,2.0,2,5.0,North-West,New Property,767.0,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,383.5
561,flat,godrej nature plus,sector 33,1.27,9183.0,1383.0,Super Built up area 1383(128.48 sq.m.),2.0,2.0,3+,9.0,West,Under Construction,1383.0,,,0.0,0.0,0.0,0.0,0.0,0.0,38.0,691.5
562,flat,ambience creacions,sector 22,4.63,14984.0,3090.0,Super Built up area 3090(287.07 sq.m.),3.0,5.0,3+,5.0,North-East,New Property,3090.0,,,0.0,1.0,0.0,0.0,1.0,0.0,120.0,1030.0
563,flat,tulip violet,sector 69,1.76,9514.0,1850.0,Super Built up area 1850(171.87 sq.m.),3.0,4.0,2,0.0,South-West,Relatively New,1850.0,,,0.0,0.0,0.0,0.0,0.0,0.0,157.0,616.6666666666666
564,flat,espire south,sector 68,1.32,9047.0,1459.0,Built Up area: 1460 (135.64 sq.m.),2.0,2.0,2,9.0,,New Property,,1460.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,729.5
565,flat,m3m heights,sector 65,1.9,14996.0,1267.0,Super Built up area 1261(117.15 sq.m.),2.0,2.0,3,4.0,,Under Construction,1261.0,,,0.0,0.0,0.0,0.0,0.0,0.0,54.0,633.5
567,flat,alpha corp gurgaonone,sector 84,1.49,7590.0,1963.0,Super Built up area 1963(182.37 sq.m.)Carpet area: 1700 sq.ft. (157.94 sq.m.),3.0,3.0,3,6.0,South-East,Relatively New,1963.0,,1700.0,0.0,1.0,0.0,0.0,0.0,0.0,28.0,654.3333333333334
568,flat,bestech park view ananda,sector 81,1.15,6928.0,1660.0,Super Built up area 1660(154.22 sq.m.)Carpet area: 1082 sq.ft. (100.52 sq.m.),3.0,2.0,3+,12.0,East,Relatively New,1660.0,,1082.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,553.3333333333334
569,flat,raheja vanya,sector 99a,0.85,6789.0,1252.0,Super Built up area 1252(116.31 sq.m.),2.0,2.0,2,3.0,West,New Property,1252.0,,,0.0,0.0,0.0,0.0,0.0,0.0,43.0,626.0
570,house,international city by sobha phase 1,sector 109,6.0,9634.0,6228.0,Plot area 692(578.6 sq.m.),5.0,5.0,3+,2.0,South-West,Relatively New,,6228.0,,1.0,1.0,1.0,1.0,0.0,0.0,160.0,1245.6
571,house,independent,sector 23,2.7,18621.0,1450.0,Plot area 1450(134.71 sq.m.),5.0,5.0,2,3.0,East,Old Property,,1450.0,,0.0,0.0,0.0,0.0,0.0,1.0,17.0,290.0
572,flat,ansal heights 86,sector 86,0.74,5441.0,1360.0,Super Built up area 1360(126.35 sq.m.),2.0,2.0,1,11.0,,Under Construction,1360.0,,,0.0,0.0,0.0,0.0,1.0,0.0,45.0,680.0
573,flat,ss the leaf,sector 85,1.04,8320.0,1250.0,Super Built up area 1640(152.36 sq.m.)Built Up area: 1550 sq.ft. (144 sq.m.)Carpet area: 1250 sq.ft. (116.13 sq.m.),2.0,2.0,3,17.0,East,New Property,1640.0,1550.0,1250.0,0.0,0.0,0.0,0.0,1.0,0.0,145.0,625.0
575,flat,m3m merlin,sector 67,3.0,14656.0,2047.0,Super Built up area 2047(190.17 sq.m.)Built Up area: 1900 sq.ft. (176.52 sq.m.)Carpet area: 1800 sq.ft. (167.23 sq.m.),3.0,3.0,3+,4.0,North-East,Relatively New,2047.0,1900.0,1800.0,0.0,0.0,1.0,0.0,0.0,1.0,174.0,682.3333333333334
576,flat,m3m woodshire,sector 107,0.9,6589.0,1366.0,Super Built up area 1366(126.91 sq.m.),2.0,2.0,3+,4.0,,Relatively New,1366.0,,,0.0,0.0,0.0,0.0,0.0,0.0,21.0,683.0
578,flat,ansal housing highland park,sector 103,0.88,6428.0,1369.0,Super Built up area 1361(126.44 sq.m.),2.0,2.0,3,3.0,,New Property,1361.0,,,0.0,0.0,0.0,0.0,0.0,0.0,52.0,684.5
580,flat,avl 36 gurgaon,sector 36a,0.5,8333.0,600.0,Built Up area: 600 (55.74 sq.m.)Carpet area: 500 sq.ft. (46.45 sq.m.),1.0,1.0,1,5.0,,Undefined,,600.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0
581,flat,smart world orchard,sector 61,1.6,13913.0,1150.0,Carpet area: 1150 (106.84 sq.m.),2.0,2.0,2,3.0,,Under Construction,,,1150.0,1.0,0.0,0.0,0.0,0.0,0.0,37.0,575.0
582,flat,shree balaji appartment,sector 33,0.4,5000.0,800.0,Super Built up area 800(74.32 sq.m.),2.0,2.0,2,1.0,,Relatively New,800.0,,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,400.0
583,flat,smart world orchard,sector 61,1.47,12783.0,1150.0,Carpet area: 1150 (106.84 sq.m.),2.0,2.0,2,4.0,North-East,New Property,,,1150.0,1.0,0.0,0.0,1.0,0.0,0.0,53.0,575.0
584,flat,dlf regal gardens,sector 90,1.8,7223.0,2492.0,Super Built up area 2215(205.78 sq.m.),4.0,4.0,3+,7.0,South-West,Moderately Old,2215.0,,,0.0,0.0,0.0,0.0,0.0,0.0,38.0,623.0
